code,board_code,board_name,prev_close,open,pct_chg,volume,amount,macd,macd_signal,macd_hist
002564,881118,专用设备,4.35,4.35,-0.46,137207,58635.0,,,
002565,881138,包装印刷,8.44,8.42,-3.91,405951,179308.0,,,
002566,881141,中药,6.53,6.53,-0.15,162280,81926.0,,,
002567,881103,农产品加工,3.58,3.58,0.0,142440,66233.0,,,
002568,881133,饮料制造,19.59,19.18,0.92,297030,157817.0,,,
002569,881136,服装家纺,14.23,12.81,-9.98,5607,5607.0,,,
002570,881133,饮料制造,4.28,4.24,0.7,467954,236128.0,,,
002571,881139,家居用品,10.4,10.41,-1.54,52137,20689.0,,,
002572,881139,家居用品,8.62,8.6,4.18,196611,121328.0,,,
002573,881181,环境治理,3.19,3.17,0.0,89405,46150.0,,,
002574,881136,服装家纺,4.37,4.35,0.0,78295,40863.0,,,
002575,881165,综合,4.85,4.84,0.21,373247,172594.0,,,
002576,881277,电机,14.08,13.98,-1.28,34570,18128.0,,,
002577,881130,计算机设备,18.77,18.5,-6.23,64359,24801.0,,,
002578,881168,工业金属,2.95,2.93,-1.02,212128,90600.0,,,
002579,881270,元件,11.55,11.41,-8.57,581276,242356.0,,,
002580,881281,电池,18.61,18.54,4.03,1382332,666468.0,,,
002581,881142,生物制品,3.46,3.46,-4.62,51679,20280.0,,,
002582,881134,食品加工制造,10.33,10.03,-2.32,561461,270678.0,,,
002583,881129,通信设备,8.1,8.07,-0.25,225528,110036.0,,,
002584,881172,电子化学品,7.28,7.2,-4.12,363613,127252.0,,,
002585,881265,塑料制品,7.87,7.9,10.04,1282134,433929.0,,,
002586,881116,建筑装饰,3.53,3.53,-3.12,30730,8483.0,,,
002587,881122,光学光电子,5.31,5.26,-1.13,148910,66179.0,,,
002588,881263,农化制品,8.84,8.8,2.04,134841,76861.0,,,
002589,881143,医药商业,2.74,2.73,-1.09,302672,125561.0,,,
002590,881126,汽车零部件,9.18,9.18,0.22,71333,34362.0,,,
002591,881109,化学制品,5.74,5.73,-1.92,105774,45535.0,,,
002592,881126,汽车零部件,6.04,6.05,-0.99,32250,12592.0,,,
002593,881126,汽车零部件,4.26,4.24,-0.47,118726,54834.0,,,
002594,881125,汽车整车,94.85,94.92,1.42,480361,266760.0,,,
002595,881118,专用设备,49.37,49.22,6.95,99477,53251.0,,,
002596,881115,建筑材料,3.05,3.04,-1.64,233972,91606.0,,,
002597,881109,化学制品,21.54,21.54,-0.51,150149,91899.0,,,
002598,881117,通用设备,6.4,6.38,-0.63,30030,13165.0,,,
002599,881138,包装印刷,5.99,6.0,-1.84,105506,44833.0,,,
002600,881124,消费电子,12.23,12.1,-0.16,1216735,616405.0,,,
002601,881108,化学原料,16.67,16.58,0.66,183649,107025.0,,,
002602,881275,游戏,13.55,13.45,-2.66,1654955,717376.0,,,
002603,881141,中药,16.72,16.62,-0.54,274432,116663.0,,,
002605,881275,游戏,17.78,17.8,1.12,130401,68079.0,,,
002606,881278,电网设备,14.66,14.48,0.55,527469,247837.0,,,
002607,881178,教育,2.08,2.03,-2.4,4550358,2162833.0,,,
002608,881145,电力,7.3,7.28,0.55,211421,98678.0,,,
002609,881271,IT服务,7.54,7.51,-1.19,50763,23607.0,,,
002611,881118,专用设备,15.94,15.72,-1.57,400649,189239.0,,,
002612,881182,美容护理,14.22,14.2,9.7,363188,207037.0,,,
002613,881118,专用设备,3.21,3.2,-0.93,239757,89056.0,,,
002614,881173,小家电,4.67,4.67,0.21,63355,30744.0,,,
002615,881139,家居用品,6.41,6.41,-1.87,81314,34339.0,,,
002616,881145,电力,4.72,4.69,-1.06,82615,31159.0,,,
002617,881145,电力,6.05,5.96,-1.32,843006,365679.0,,,
002620,881116,建筑装饰,4.44,4.45,-3.15,77168,27015.0,,,
002622,881175,医疗服务,2.22,2.2,-1.35,266182,107991.0,,,
002623,881279,光伏设备,14.73,14.62,-1.22,33500,16982.0,,,
002624,881275,游戏,10.4,10.31,-0.87,725324,327175.0,,,
002625,881166,军工装备,31.12,31.13,-1.35,260648,128404.0,,,
002626,881134,食品加工制造,13.83,13.83,2.31,46963,26766.0,,,
002627,881160,旅游及酒店,6.13,6.12,3.1,200803,111516.0,,,
002628,881116,建筑装饰,4.53,4.49,-3.31,218231,83690.0,,,
002629,881116,建筑装饰,4.27,4.35,-1.64,144037,69887.0,,,
002630,881282,其他电源设备,1.64,1.63,-2.44,149803,50470.0,,,
002631,881139,家居用品,6.45,6.49,-4.5,271533,107477.0,,,
002632,881265,塑料制品,7.94,7.89,-1.76,179324,69707.0,,,
002633,881117,通用设备,13.4,13.4,-2.99,25016,11345.0,,,
002634,881136,服装家纺,4.03,4.0,0.0,47206,21698.0,,,
002635,881124,消费电子,13.7,13.66,-5.62,322222,125470.0,,,
002636,881270,元件,54.56,54.01,-10.01,558116,262936.0,,,
002637,881109,化学制品,9.76,9.76,-1.64,109251,46665.0,,,
002638,881122,光学光电子,3.47,3.46,-2.31,190104,82648.0,,,
002639,881117,通用设备,11.93,11.93,-1.17,236974,110525.0,,,
002640,881177,互联网电商,3.45,3.4,-4.06,1269268,475293.0,,,
002641,881115,建筑材料,3.79,3.78,0.26,78166,37848.0,,,
002642,881271,IT服务,7.25,7.19,0.69,388611,199105.0,,,
002643,881172,电子化学品,12.94,12.78,-3.55,218563,79126.0,,,
002644,881141,中药,7.71,7.67,-0.65,48040,22205.0,,,
002645,881181,环境治理,16.82,16.79,-6.3,364124,158774.0,,,
002646,881273,白酒,6.69,6.67,2.54,127980,70538.0,,,
002647,881283,多元金融,9.2,9.12,-1.85,201689,78841.0,,,
002648,881109,化学制品,25.04,25.0,1.32,512990,267381.0,,,
002649,881271,IT服务,8.79,8.85,-0.68,116849,55899.0,,,
002650,881134,食品加工制造,5.44,5.45,7.72,109707,58050.0,,,
002651,881166,军工装备,7.7,7.67,1.3,105153,61292.0,,,
002652,881115,建筑材料,3.59,3.59,-4.46,161792,67795.0,,,
002653,881140,化学制药,63.92,63.68,-6.05,119274,56093.0,,,
002654,881122,光学光电子,11.39,11.25,-2.81,446885,187460.0,,,
002655,881124,消费电子,23.66,23.42,-10.02,257264,142294.0,,,
002656,881136,服装家纺,2.72,2.72,-2.21,129133,51632.0,,,
002657,881271,IT服务,14.39,14.4,4.45,305774,102712.0,,,
002658,881284,环保设备,7.18,7.12,-0.56,45756,20414.0,,,
002659,881178,教育,4.15,4.16,1.2,313626,153029.0,,,
002660,881124,消费电子,6.42,6.38,-0.31,47147,24812.0,,,
002661,881134,食品加工制造,7.27,7.3,3.44,61094,29895.0,,,
002662,881126,汽车零部件,3.18,3.16,-0.63,115029,48607.0,,,
002663,881116,建筑装饰,1.54,1.52,-1.95,380213,149433.0,,,
002664,881126,汽车零部件,15.59,15.5,-1.35,41403,21046.0,,,
002666,881109,化学制品,3.95,3.92,0.51,111320,61985.0,,,
002667,881267,能源金属,10.65,10.99,10.05,278296,134778.0,,,
002668,881131,白色家电,10.59,10.6,0.38,197156,106701.0,,,
002669,881109,化学制品,11.39,11.4,-1.67,133671,57740.0,,,
002670,881157,证券,11.91,11.81,2.18,410384,217643.0,,,
002671,881115,建筑材料,3.67,3.66,-0.54,107932,51623.0,,,
002672,881181,环境治理,3.42,3.42,-0.58,81618,34274.0,,,
002673,881157,证券,6.69,6.66,1.2,388058,203129.0,,,
002674,881135,纺织制造,22.14,22.53,-2.3,291937,140215.0,,,
002675,881140,化学制药,12.71,12.69,0.63,61719,31903.0,,,
002676,881131,白色家电,4.83,4.8,-0.83,95055,42854.0,,,
002677,881174,厨卫电器,6.43,6.45,-2.95,123139,60072.0,,,
002678,881139,家居用品,4.32,4.32,-1.62,77323,33430.0,,,
002679,881101,种植业与林业,8.38,8.38,-0.48,32389,14665.0,,,
002681,881124,消费电子,4.38,4.32,-2.97,406187,171287.0,,,
002682,881152,物流,4.19,4.19,-1.19,232349,104157.0,,,
002683,881109,化学制品,27.84,27.7,0.32,99757,48364.0,,,
002685,881268,工程机械,5.23,5.18,-2.68,298641,114129.0,,,
002686,881117,通用设备,5.28,5.55,10.04,206572,71799.0,,,
002687,881136,服装家纺,4.95,4.88,-7.27,289989,108767.0,,,
002688,881102,养殖业,5.0,4.99,0.4,87411,41884.0,,,
002689,881118,专用设备,2.58,2.58,-0.78,73851,27680.0,,,
002690,881118,专用设备,15.7,15.64,1.53,94853,53954.0,,,
002691,881118,专用设备,3.74,3.74,-0.27,38694,14339.0,,,
002692,881278,电网设备,3.84,3.81,-2.6,154074,68718.0,,,
002693,881142,生物制品,8.5,8.41,-0.71,158566,72814.0,,,
002694,881115,建筑材料,1.98,1.97,-1.01,40251,17163.0,,,
002695,881134,食品加工制造,9.37,9.47,-1.92,178533,83175.0,,,
002696,881103,农产品加工,5.17,5.18,-1.74,84589,38404.0,,,
002697,881158,零售,4.63,4.62,0.86,254895,117294.0,,,
002698,881171,自动化设备,13.38,13.41,0.3,183888,104512.0,,,
002700,881146,燃气,5.64,5.67,-2.48,85755,36987.0,,,
002701,881138,包装印刷,4.95,4.95,1.21,296765,182367.0,,,
002702,881134,食品加工制造,4.49,4.55,10.02,359987,141794.0,,,
002703,881126,汽车零部件,13.28,13.28,10.02,490312,158758.0,,,
002705,881173,小家电,11.5,11.51,2.43,106318,58477.0,,,
002706,881278,电网设备,8.89,8.81,-1.01,190998,87267.0,,,
002707,881160,旅游及酒店,5.08,5.1,-0.59,215607,98491.0,,,
002708,881126,汽车零部件,9.82,9.75,-5.8,179419,60771.0,,,
002709,881281,电池,36.79,36.77,-3.02,594544,273634.0,,,
002712,881164,文化传媒,4.37,4.35,2.06,273009,146418.0,,,
002713,881116,建筑装饰,9.06,8.97,-2.65,170220,73880.0,,,
002714,881102,养殖业,38.88,38.78,2.67,793583,452443.0,,,
002715,881126,汽车零部件,12.83,12.68,-2.57,32151,13624.0,,,
002716,881169,贵金属,7.8,7.9,-1.67,1293767,602123.0,,,
002717,881181,环境治理,1.01,1.0,-0.99,388944,117967.0,,,
002718,881115,建筑材料,81.95,82.0,-6.92,20572,9062.0,,,
002719,881134,食品加工制造,5.73,5.73,3.14,75664,36016.0,,,
002721,881136,服装家纺,2.36,2.35,0.85,439021,193547.0,,,
002722,881118,专用设备,12.19,12.11,0.57,34783,19501.0,,,
002723,881122,光学光电子,6.65,6.62,-3.46,81563,36302.0,,,
002724,881122,光学光电子,5.23,5.19,0.19,64906,33228.0,,,
002725,881126,汽车零部件,10.93,10.88,-3.93,63256,24694.0,,,
002726,881134,食品加工制造,2.08,2.04,5.29,1489426,751608.0,,,
002727,881143,医药商业,11.59,11.56,0.78,97866,50831.0,,,
002728,881141,中药,8.75,8.69,-1.49,166171,66005.0,,,
002729,881123,其他电子,13.19,13.09,-3.11,47682,19027.0,,,
002730,881118,专用设备,21.1,20.85,-8.1,102435,45270.0,,,
002731,881136,服装家纺,1.87,1.85,10.16,587533,302163.0,,,
002732,881133,饮料制造,13.07,12.97,1.22,50684,27622.0,,,
002733,881281,电池,17.95,17.8,-6.24,148776,64584.0,,,
002734,881263,农化制品,13.31,13.25,-1.5,107874,41322.0,,,
002735,881138,包装印刷,10.8,10.76,-3.52,143542,56763.0,,,
002736,881157,证券,10.21,10.16,1.08,339897,181651.0,,,
002737,881141,中药,13.72,13.59,-0.44,64630,32544.0,,,
002738,881170,小金属,48.7,48.5,-2.85,201304,92575.0,,,
002739,881274,影视院线,8.72,8.63,-2.18,807997,319678.0,,,
002741,881172,电子化学品,21.59,21.35,-6.95,260035,111778.0,,,
002742,881140,化学制药,3.47,3.45,0.86,91778,40883.0,,,
002743,881116,建筑装饰,3.61,3.6,-2.22,88621,39228.0,,,
002745,881122,光学光电子,10.55,10.52,-4.17,602025,237957.0,,,
002746,881102,养殖业,6.0,6.01,0.67,135267,68934.0,,,
002747,881171,自动化设备,31.06,30.5,-10.01,848710,426347.0,,,
002748,881108,化学原料,10.52,10.46,-1.52,45081,17234.0,,,
002749,881263,农化制品,9.02,9.02,3.88,63549,33444.0,,,
002752,881138,包装印刷,5.93,5.9,-1.85,120176,47165.0,,,
002753,881266,橡胶制品,6.02,6.03,0.0,28154,12479.0,,,
002755,881140,化学制药,13.08,13.01,-2.6,94450,40716.0,,,
002756,881267,能源金属,46.94,46.73,-2.45,119175,57556.0,,,
002757,881118,专用设备,15.73,15.9,-2.35,221283,102264.0,,,
002758,881263,农化制品,7.87,7.85,0.13,49630,26256.0,,,
002759,881281,电池,14.89,14.8,-1.88,449069,200505.0,,,
002760,881117,通用设备,16.13,16.1,-1.43,39396,17958.0,,,
002761,881116,建筑装饰,7.26,7.26,3.17,208346,122780.0,,,
002762,881136,服装家纺,8.18,8.24,-0.73,49765,22376.0,,,
002763,881136,服装家纺,7.04,7.06,0.14,85050,45420.0,,,
002765,881126,汽车零部件,6.48,6.48,-0.77,104194,48140.0,,,
002766,881126,汽车零部件,3.82,3.8,-0.26,295080,139999.0,,,
002767,881117,通用设备,15.86,15.77,-2.84,40159,14962.0,,,
002768,881265,塑料制品,47.76,47.76,-7.68,126381,52862.0,,,
002769,881152,物流,6.55,6.55,-1.22,64809,30775.0,,,
002771,881271,IT服务,11.71,11.57,-2.56,78482,35657.0,,,
002772,881101,种植业与林业,10.17,10.13,-2.46,177967,80308.0,,,
002773,881142,生物制品,21.64,21.57,-0.83,55812,22907.0,,,
002774,881118,专用设备,14.97,14.85,-10.02,151229,73227.0,,,
002775,881116,建筑装饰,3.83,3.8,-6.01,299820,135040.0,,,
002777,881271,IT服务,12.6,12.6,1.19,92300,47392.0,,,
002778,881181,环境治理,14.5,14.5,-4.07,50416,30636.0,,,
002779,881118,专用设备,57.31,56.84,-3.75,22515,9719.0,,,
002780,881136,服装家纺,12.73,12.7,-1.41,74922,37213.0,,,
002782,881123,其他电子,13.99,13.83,-5.58,138139,63907.0,,,
002783,881109,化学制品,7.26,7.25,0.14,88659,46750.0,,,
002785,881115,建筑材料,33.0,32.91,-6.73,51279,18989.0,,,
002786,881118,专用设备,7.41,7.32,-2.16,71727,31343.0,,,
002787,881138,包装印刷,19.25,19.01,-6.81,212696,93125.0,,,
002788,881143,医药商业,9.97,9.93,0.1,223813,111626.0,,,
002789,881116,建筑装饰,8.97,8.95,-1.67,23021,8536.0,,,
002790,881139,家居用品,5.54,5.55,-0.72,46414,25511.0,,,
002791,881115,建筑材料,15.38,15.44,-1.11,103306,49941.0,,,
002792,881129,通信设备,23.97,23.72,-5.92,155274,72881.0,,,
002793,881140,化学制药,4.76,4.7,-4.41,439967,190754.0,,,
002795,881117,通用设备,6.07,6.01,-2.97,223826,99003.0,,,
002796,881129,通信设备,25.5,25.31,-7.76,114280,57525.0,,,
002797,881157,证券,6.53,6.48,0.0,506426,233375.0,,,
002798,881139,家居用品,5.3,5.3,-3.21,145040,70540.0,,,
002799,881138,包装印刷,6.25,6.24,-0.32,47482,24814.0,,,
002800,881152,物流,12.24,12.39,0.0,36916,16677.0,,,
002801,881277,电机,27.23,27.12,-1.29,9519,3716.0,,,
002802,881109,化学制品,10.45,10.45,0.48,25102,10837.0,,,
002803,881177,互联网电商,18.22,18.18,-4.23,92750,34066.0,,,
002805,881281,电池,17.34,17.29,-3.06,159648,64855.0,,,
002806,881126,汽车零部件,12.82,12.58,-5.62,107317,32935.0,,,
002807,881155,银行,4.05,4.04,1.73,585860,346060.0,,,
002809,881109,化学制品,7.54,7.5,-1.33,53661,24177.0,,,
002810,881109,化学制品,19.59,19.51,-0.66,67953,27155.0,,,
002811,881116,建筑装饰,9.76,9.74,-1.74,50443,23885.0,,,
002812,881281,电池,53.36,53.0,-0.36,217580,98746.0,,,
002813,881126,汽车零部件,20.33,20.2,-0.15,28148,13278.0,,,
002815,881270,元件,11.39,11.22,-5.36,373116,149866.0,,,
002816,881118,专用设备,23.3,23.31,-1.16,16997,5882.0,,,
002817,881144,医疗器械,6.02,6.02,0.17,69651,36067.0,,,
002818,881158,零售,10.93,10.9,2.2,69509,46047.0,,,
002819,881117,通用设备,20.12,19.89,-2.39,21995,9782.0,,,
002820,881134,食品加工制造,8.7,8.62,-0.69,102697,54137.0,,,
002821,881175,医疗服务,155.01,155.01,-5.84,115855,56850.0,,,
002822,881153,房地产,2.94,2.97,1.36,92969,43675.0,,,
002823,881277,电机,12.76,12.78,-1.57,53913,20987.0,,,
002824,881168,工业金属,20.73,20.6,-9.07,200690,96679.0,,,
002825,881265,塑料制品,7.86,7.86,-0.64,31936,10748.0,,,
002826,881140,化学制药,15.99,15.96,-3.0,28692,11124.0,,,
002827,881109,化学制品,28.59,31.45,10.0,16622,20.0,,,
002828,881107,油气开采及服务,12.43,0.0,0.0,0,0.0,,,
002829,881166,军工装备,20.44,20.2,-9.25,197333,83973.0,,,
002830,881116,建筑装饰,11.96,11.83,-4.1,42078,18543.0,,,
002831,881138,包装印刷,26.26,26.0,-3.43,125257,58671.0,,,
002832,881136,服装家纺,24.28,23.94,6.26,269528,147098.0,,,
002833,881118,专用设备,18.14,18.0,-2.43,130274,64654.0,,,
002835,881130,计算机设备,11.57,11.54,-1.04,30490,17360.0,,,
002836,881138,包装印刷,8.71,8.72,-0.69,28663,13197.0,,,
002837,881118,专用设备,52.39,51.03,-10.0,465155,243091.0,,,
002838,881265,塑料制品,25.89,25.6,-3.63,51899,24412.0,,,
002839,881155,银行,4.49,4.49,2.67,452075,269395.0,,,
002840,881134,食品加工制造,7.52,7.5,1.06,172399,99420.0,,,
002841,881124,消费电子,44.62,43.83,-5.31,141131,63921.0,,,
002842,881170,小金属,30.29,30.27,-4.99,290489,110718.0,,,
002843,881117,通用设备,15.84,15.75,-9.03,140157,64286.0,,,
002845,881122,光学光电子,12.23,12.08,-3.68,96609,33690.0,,,
002846,881138,包装印刷,9.76,9.8,10.04,118981,46044.0,,,
002847,881134,食品加工制造,52.49,52.28,-0.46,75819,42194.0,,,
002848,881132,黑色家电,12.23,12.15,-3.84,49920,15739.0,,,
002849,881117,通用设备,14.0,13.89,-5.21,52586,20536.0,,,
002850,881281,电池,174.24,173.0,-2.09,51884,23168.0,,,
002851,881282,其他电源设备,107.52,106.75,-10.0,372494,179012.0,,,
002852,881103,农产品加工,7.59,7.61,0.66,37223,20687.0,,,
002853,881139,家居用品,19.4,19.4,-6.91,21152,9026.0,,,
002855,881124,消费电子,9.54,9.48,-1.05,40093,20353.0,,,
002856,881116,建筑装饰,14.58,14.32,-6.79,62518,23731.0,,,
002857,881278,电网设备,15.5,15.5,-3.48,37470,16334.0,,,
002858,881179,其他社会服务,10.88,10.88,0.0,62013,31784.0,,,
002859,881123,其他电子,59.59,59.66,0.23,341551,162146.0,,,
002860,881131,白色家电,19.33,18.78,-9.98,207476,84839.0,,,
002861,881124,消费电子,14.49,14.5,-2.9,83613,36538.0,,,
002862,881139,家居用品,12.88,12.85,-1.16,37697,18623.0,,,
002863,881126,汽车零部件,4.3,4.25,-1.16,94417,47664.0,,,
002864,881141,中药,20.65,20.66,-1.94,31442,10609.0,,,
002865,881279,光伏设备,41.5,41.01,-4.75,92491,39885.0,,,
002866,881124,消费电子,14.61,14.6,0.55,188090,91169.0,,,
002867,881136,服装家纺,12.45,12.42,2.33,94356,58777.0,,,
002868,881102,养殖业,22.2,22.35,-3.92,19554,7006.0,,,
002869,881130,计算机设备,15.67,15.59,-3.25,45233,22624.0,,,
002870,881126,汽车零部件,38.59,38.45,-3.16,29502,11119.0,,,
002871,881117,通用设备,15.63,15.47,-7.36,35548,13388.0,,,
002872,881140,化学制药,4.93,4.9,-0.81,12168,5892.0,,,
002873,881141,中药,7.63,7.62,-1.83,67519,31871.0,,,
002875,881136,服装家纺,12.28,12.14,-2.2,44794,20571.0,,,
002876,881122,光学光电子,27.11,26.99,-3.47,33204,12590.0,,,
002877,881117,通用设备,6.89,6.9,-0.73,54360,23603.0,,,
002878,881164,文化传媒,11.76,11.77,-0.43,74706,36470.0,,,
002879,881278,电网设备,17.93,17.52,-9.98,388429,176321.0,,,
002880,881142,生物制品,19.68,19.7,0.36,15830,7466.0,,,
002881,881129,通信设备,37.7,36.78,-10.0,130471,49615.0,,,
002882,881278,电网设备,19.65,20.58,10.03,155237,48784.0,,,
002883,881116,建筑装饰,8.51,8.54,-1.53,8813,2978.0,,,
002884,881117,通用设备,16.47,16.42,-0.49,21315,7986.0,,,
002885,881123,其他电子,24.38,24.24,-8.33,162556,75542.0,,,
002886,881265,塑料制品,17.63,17.4,-3.57,91480,36775.0,,,
002887,881181,环境治理,9.68,9.63,-4.24,45233,17980.0,,,
002888,881124,消费电子,15.9,15.8,-2.7,29261,11024.0,,,
002889,881152,物流,12.78,11.5,-3.13,193153,101460.0,,,
002890,881118,专用设备,13.41,13.41,-4.4,20976,7607.0,,,
002891,881103,农产品加工,31.6,31.55,3.01,298182,152779.0,,,
002892,881277,电机,9.33,9.23,0.11,72969,39877.0,,,
002893,881145,电力,9.54,9.5,0.1,61546,28912.0,,,
002895,881263,农化制品,35.16,35.14,0.82,86691,45394.0,,,
002896,881117,通用设备,62.15,61.35,-4.57,69212,30050.0,,,
002897,881129,通信设备,54.97,54.23,-10.01,131539,59272.0,,,
002899,881139,家居用品,17.95,17.8,-0.56,37034,15165.0,,,
002900,881140,化学制药,11.8,11.99,-2.03,310429,133210.0,,,
002901,881144,医疗器械,44.44,44.46,-0.52,20479,10308.0,,,
002902,881129,通信设备,21.27,21.3,-6.68,122953,55633.0,,,
002903,881117,通用设备,25.25,26.19,-8.51,278567,106630.0,,,
002905,881274,影视院线,7.32,7.32,-2.19,49822,25528.0,,,
002906,881126,汽车零部件,24.98,24.8,0.64,61143,36278.0,,,
002907,881141,中药,12.61,12.51,-1.19,45884,20137.0,,,
002908,881271,IT服务,6.59,6.55,-0.3,55948,25193.0,,,
002909,881109,化学制品,4.71,4.72,-1.27,68429,31816.0,,,
002910,881133,饮料制造,8.52,8.65,-4.34,167537,69578.0,,,
002911,881146,燃气,11.4,11.35,2.28,79842,49313.0,,,
002912,881130,计算机设备,18.48,18.23,-1.52,27135,13724.0,,,
002913,881270,元件,40.78,40.36,-6.55,86014,36466.0,,,
002915,881109,化学制品,15.88,15.8,-1.51,50406,18514.0,,,
002916,881270,元件,316.01,312.7,-9.97,139251,64218.0,,,
002917,881109,化学制品,10.1,10.11,-0.89,32065,15267.0,,,
002918,881139,家居用品,9.38,9.29,-4.05,134080,60745.0,,,
002919,881275,游戏,16.15,16.33,-5.76,43911,18737.0,,,
002920,881126,汽车零部件,85.85,85.76,3.6,159442,93382.0,,,
002921,881126,汽车零部件,20.1,20.29,0.95,115996,52375.0,,,
002922,881123,其他电子,24.03,24.03,-3.75,140331,61651.0,,,
002923,881140,化学制药,10.47,10.43,-2.87,79071,32912.0,,,
002925,881124,消费电子,22.8,22.5,-5.96,137693,52384.0,,,
002926,881157,证券,8.32,8.28,0.72,161997,82471.0,,,
002927,881278,电网设备,14.71,14.56,-3.94,65324,28555.0,,,
002928,881151,机场航运,6.43,6.35,0.62,301283,150488.0,,,
002929,881162,通信服务,47.26,46.72,-7.72,137916,63791.0,,,
002930,881152,物流,8.44,8.41,-2.37,88256,35144.0,,,
002931,881117,通用设备,43.55,43.16,-6.27,104980,49735.0,,,
002932,881144,医疗器械,14.66,14.74,-2.25,10729,5116.0,,,
002933,881166,军工装备,24.77,24.7,-1.29,11136,4991.0,,,
002935,881276,军工电子,15.2,15.0,-3.62,52722,17355.0,,,
002936,881155,银行,1.82,1.81,1.65,1081623,676028.0,,,
002937,881126,汽车零部件,27.89,28.04,-10.0,142473,73307.0,,,
002938,881270,元件,84.5,83.3,-10.0,339082,166788.0,,,
002939,881157,证券,8.26,8.21,0.61,248011,119652.0,,,
002940,881140,化学制药,24.06,24.0,-2.7,83078,30999.0,,,
002941,881116,建筑装饰,10.43,10.39,1.25,167724,92178.0,,,
002942,881263,农化制品,14.37,14.29,0.21,14641,8104.0,,,
002943,881117,通用设备,28.26,28.23,-7.15,119224,52864.0,,,
002945,881157,证券,14.37,14.45,2.3,488737,261369.0,,,
002946,881133,饮料制造,16.94,16.83,5.08,180802,93050.0,,,
002947,881124,消费电子,54.58,53.98,-8.19,81694,38365.0,,,
002948,881155,银行,5.86,5.84,0.68,432068,204873.0,,,
002949,881116,建筑装饰,9.77,9.77,0.31,29544,14535.0,,,
002950,881144,医疗器械,9.11,9.12,0.0,111118,55986.0,,,
002951,881282,其他电源设备,13.13,13.0,-2.51,86177,33906.0,,,
002952,881122,光学光电子,18.64,18.86,-3.54,31377,13033.0,,,
002953,881278,电网设备,9.59,9.5,-3.55,115820,43912.0,,,
002955,881122,光学光电子,32.5,31.77,-4.95,81301,36006.0,,,
002956,881134,食品加工制造,18.24,18.0,-3.67,130614,52800.0,,,
002957,881171,自动化设备,34.16,34.15,-9.98,173441,77076.0,,,
002958,881155,银行,3.09,3.09,2.91,1132294,725094.0,,,
002959,881173,小家电,33.98,33.78,1.29,12036,6189.0,,,
002960,881118,专用设备,7.82,7.77,0.51,103359,57398.0,,,
002961,881283,多元金融,19.32,19.24,1.14,69437,35737.0,,,
002962,881122,光学光电子,12.03,11.95,-3.49,89162,32628.0,,,
002963,881116,建筑装饰,12.92,12.7,-6.97,56951,26440.0,,,
002965,881126,汽车零部件,32.82,31.82,-9.99,147744,80749.0,,,
002966,881155,银行,8.34,8.29,2.88,739243,409395.0,,,
002967,881179,其他社会服务,16.73,16.68,0.24,43798,21916.0,,,
002968,881153,房地产,8.44,8.44,0.0,42303,20468.0,,,
002969,881138,包装印刷,13.14,12.45,-9.97,1260167,576605.0,,,
002970,881130,计算机设备,46.2,46.0,-5.45,35944,14821.0,,,
002971,881109,化学制品,36.25,35.89,-9.79,153136,70347.0,,,
002972,881269,轨交设备,12.56,12.49,-8.2,124993,47249.0,,,
002973,881181,环境治理,9.08,9.02,-3.63,79298,27845.0,,,
002975,881171,自动化设备,77.04,76.84,-9.99,95736,48448.0,,,
002976,881126,汽车零部件,18.95,18.88,-3.64,66808,26937.0,,,
002977,881276,军工电子,21.54,21.45,-2.41,11819,5505.0,,,
002978,881170,小金属,26.4,26.4,0.49,24264,13574.0,,,
002979,881171,自动化设备,57.65,58.0,-9.54,154351,79384.0,,,
002980,881278,电网设备,70.59,70.92,-10.0,78248,40535.0,,,
002981,881124,消费电子,22.62,22.42,-0.27,23834,10502.0,,,
002982,881102,养殖业,11.47,11.48,-0.35,35809,15787.0,,,
002983,881122,光学光电子,18.34,18.34,-3.38,19503,6237.0,,,
002984,881126,汽车零部件,14.36,14.34,2.51,138126,78194.0,,,
002985,881166,军工装备,25.45,25.38,0.12,42151,20791.0,,,
002986,881180,石油加工贸易,11.83,11.84,-0.42,56928,27766.0,,,
002987,881272,软件开发,10.91,10.8,2.11,289820,158415.0,,,
002988,881168,工业金属,20.09,19.9,-2.59,34970,15337.0,,,
002989,881116,建筑装饰,20.33,20.14,-6.49,70728,31962.0,,,
002990,881130,计算机设备,41.95,41.79,-9.99,94833,39729.0,,,
002991,881134,食品加工制造,42.4,42.39,1.53,16526,9429.0,,,
002992,881122,光学光电子,32.95,33.0,-5.64,19603,7913.0,,,
002993,881124,消费电子,35.4,35.17,-6.07,70628,29325.0,,,
002995,881164,文化传媒,16.43,16.3,1.03,222315,116054.0,,,
002996,881168,工业金属,6.17,6.14,-0.81,59729,26624.0,,,
002997,881126,汽车零部件,26.2,26.27,-2.02,28992,11067.0,,,
002998,881264,化学纤维,7.36,7.36,0.14,126091,56728.0,,,
002999,881263,农化制品,5.51,5.52,0.18,62781,29586.0,,,
003000,881134,食品加工制造,10.6,10.6,2.36,105239,64126.0,,,
003001,881116,建筑装饰,19.43,19.43,-9.98,259619,108599.0,,,
003002,881109,化学制品,15.71,15.6,-0.95,27429,11830.0,,,
003003,881138,包装印刷,9.87,9.87,-0.3,34865,16916.0,,,
