date,code,name,board_code,board_name,prev_close,open,pct_chg,volume,amount,macd
2026-07-30,301131,聚赛龙,881265,塑料制品,30.52,30.7,-0.1,1070956.0,32972127.0,-1.2995
2026-07-30,301132,满坤科技,881270,元件,27.72,27.57,-4.94,4592364.0,123793685.0,-4.3693
2026-07-30,301133,金钟股份,881126,汽车零部件,23.66,23.58,-7.82,4252358.0,95745689.0,-4.3337
2026-07-30,301135,瑞德智能,881131,白色家电,14.92,14.77,-1.81,1679724.0,24976989.0,-0.7
2026-07-30,301136,招标股份,881116,建筑装饰,10.85,10.84,-1.38,6663616.0,72599349.0,-0.4186
2026-07-30,301137,哈焊华通,881117,通用设备,31.65,31.22,-1.96,4364571.0,138294620.0,-1.3186
2026-07-30,301138,华研精机,881118,专用设备,24.58,24.58,-2.77,843800.0,20533513.0,-1.7076
2026-07-30,301139,*ST元道,881162,通信服务,3.74,3.36,-13.64,26806083.0,92508809.0,-0.5262
2026-07-30,301141,中科磁业,881114,金属新材料,35.41,35.4,-2.06,1279192.0,45040101.0,-2.7185
2026-07-30,301148,嘉戎技术,881181,环境治理,43.41,43.19,-3.39,1061814.0,45205983.0,-3.6301
2026-07-30,301149,隆华新材,881109,化学制品,7.23,7.21,-1.38,6097510.0,43918426.0,-0.4249
2026-07-30,301150,中一科技,881281,电池,35.14,35.01,-8.65,21686619.0,715674970.0,-5.1688
2026-07-30,301151,冠龙节能,881117,通用设备,15.99,15.83,-7.88,5363600.0,81666056.0,-0.7657
2026-07-30,301152,天力锂能,881281,电池,20.87,20.9,-1.39,3570509.0,73802155.0,-1.2734
2026-07-30,301153,中科江南,881272,软件开发,16.78,16.69,1.31,5325819.0,91128502.0,-0.2036
2026-07-30,301155,海力风电,881280,风电设备,42.84,42.63,1.24,7079195.0,311651770.0,-1.4229
2026-07-30,301156,美农生物,881109,化学制品,10.46,10.46,-1.24,3307801.0,34567728.0,-0.4745
2026-07-30,301157,华塑科技,881282,其他电源设备,48.26,48.49,-2.2,1029100.0,48737798.0,-4.4929
2026-07-30,301158,德石股份,881118,专用设备,14.74,15.17,2.71,17697654.0,265156630.0,0.0429
2026-07-30,301159,三维天地,881272,软件开发,27.94,27.62,-1.97,2001400.0,55687444.0,-1.2533
2026-07-30,301160,翔楼新材,881117,通用设备,35.68,35.45,-12.22,5357385.0,176299920.0,-3.0304
2026-07-30,301161,唯万密封,881268,工程机械,24.32,24.1,-5.55,4673820.0,109603413.0,-3.1401
2026-07-30,301162,国能日新,881272,软件开发,37.99,37.46,1.18,2349400.0,90643191.0,-1.2954
2026-07-30,301163,宏德股份,881280,风电设备,20.98,20.92,-2.05,1596600.0,33184763.0,-1.0255
2026-07-30,301165,锐捷网络,881129,通信设备,105.0,105.74,-2.86,27315512.0,2856936200.0,9.2799
2026-07-30,301166,优宁维,881142,生物制品,24.66,24.66,-0.97,1678700.0,41367093.0,-0.718
2026-07-30,301167,建研设计,881116,建筑装饰,12.53,12.7,-0.48,2779700.0,34957437.0,-0.3868
2026-07-30,301168,通灵股份,881279,光伏设备,39.8,39.6,-3.34,1316900.0,50999741.0,-0.969
2026-07-30,301169,零点有数,881179,其他社会服务,45.15,44.75,-10.99,2332400.0,98404686.0,-7.6766
2026-07-30,301170,锡南科技,881126,汽车零部件,21.12,21.05,-0.33,792300.0,16700536.0,-0.7366
2026-07-30,301171,易点天下,881164,文化传媒,26.09,25.8,-2.61,38741083.0,1023844280.0,-2.5031
2026-07-30,301172,君逸数码,881271,IT服务,20.47,20.41,-5.23,6183581.0,123906901.0,-2.2682
2026-07-30,301173,毓恬冠佳,,,28.78,28.69,2.26,972827.0,28298834.0,-1.0967
2026-07-30,301175,中科环保,881181,环境治理,5.28,5.29,4.36,38372606.0,208336700.0,0.015
2026-07-30,301176,逸豪新材,881270,元件,40.18,38.51,-8.66,11772773.0,449447150.0,-5.0618
2026-07-30,301177,迪阿股份,881136,服装家纺,22.18,22.01,-0.09,1437610.0,32162924.0,-1.1345
2026-07-30,301178,天亿马,881271,IT服务,30.91,30.91,-5.92,3154273.0,93949088.0,-2.7082
2026-07-30,301179,泽宇智能,881278,电网设备,18.2,18.16,-2.86,3020300.0,54453535.0,-0.8581
2026-07-30,301180,万祥科技,881124,消费电子,10.88,10.82,-3.68,4019966.0,42709961.0,-0.7781
2026-07-30,301181,标榜股份,881126,汽车零部件,20.3,20.2,-2.56,1480670.0,29637272.0,-1.6432
2026-07-30,301182,凯旺科技,881124,消费电子,51.3,51.22,-9.92,4174271.0,200311920.0,-10.8837
2026-07-30,301183,东田微,881122,光学光电子,155.55,152.62,-13.21,5984496.0,846774830.0,-19.7181
2026-07-30,301185,鸥玛软件,881272,软件开发,15.8,15.67,0.19,2947328.0,47103537.0,0.0088
2026-07-30,301186,超达装备,881126,汽车零部件,30.88,30.65,-6.31,2174006.0,64290448.0,-2.7123
2026-07-30,301187,欧圣电气,881173,小家电,14.23,14.15,4.78,4741107.0,69825208.0,-0.5059
2026-07-30,301188,力诺药包,881144,医疗器械,33.94,34.16,-6.84,16759950.0,539098030.0,-5.0816
2026-07-30,301189,奥尼电子,881124,消费电子,43.2,43.0,-9.07,6225109.0,250936400.0,-5.0007
2026-07-30,301190,善水科技,881108,化学原料,18.12,17.67,-1.99,9793728.0,176969860.0,0.0068
2026-07-30,301191,菲菱科思,881129,通信设备,93.9,95.53,-11.9,6662872.0,579952900.0,-4.2778
2026-07-30,301192,泰祥股份,881126,汽车零部件,17.83,17.99,-1.51,1439700.0,25774602.0,-0.8762
2026-07-30,301193,家联科技,881139,家居用品,15.83,15.99,-3.1,3985200.0,62165747.0,-1.2178
2026-07-30,301195,北路智控,881272,软件开发,24.75,24.58,-1.13,1508050.0,37262075.0,-1.3425
2026-07-30,301196,唯科科技,881265,塑料制品,66.13,67.77,-8.32,6033501.0,375350350.0,-13.8033
2026-07-30,301197,工大科雅,881117,通用设备,22.8,22.69,-0.48,4063434.0,92292328.0,-2.1213
2026-07-30,301198,喜悦智行,881138,包装印刷,10.48,10.47,-2.86,4458037.0,46213813.0,-1.0409
2026-07-30,301199,迈赫股份,881171,自动化设备,17.3,17.25,-2.77,1603200.0,27336365.0,-0.6866
2026-07-30,301200,大族数控,881171,自动化设备,230.56,229.23,-8.31,3685704.0,797704770.0,-22.581
2026-07-30,301201,诚达药业,881175,医疗服务,27.65,27.65,-2.06,6612837.0,181606290.0,-2.5408
2026-07-30,301202,朗威股份,881129,通信设备,31.37,31.34,-5.45,1769016.0,53757122.0,-1.5526
2026-07-30,301203,国泰环保,881181,环境治理,31.31,31.35,-3.8,899738.0,27637783.0,-3.1241
2026-07-30,301205,联特科技,881129,通信设备,229.51,222.8,-12.12,11184156.0,2315654700.0,-22.2751
2026-07-30,301206,三元生物,881109,化学制品,23.64,23.58,-1.78,1920205.0,44892821.0,-0.1043
2026-07-30,301207,华兰疫苗,881142,生物制品,17.37,17.28,0.06,4273149.0,74297734.0,0.0284
2026-07-30,301208,中亦科技,881271,IT服务,27.86,27.56,-0.54,1097400.0,30822756.0,-0.6212
2026-07-30,301209,联合化学,881109,化学制品,41.5,40.97,-5.2,2170659.0,86789427.0,-4.0919
2026-07-30,301210,金杨精密,881281,电池,21.92,21.77,-0.73,5511086.0,121173784.0,-2.1159
2026-07-30,301211,亨迪药业,881140,化学制药,10.46,10.4,-5.54,11770187.0,119421874.0,-0.1823
2026-07-30,301212,联盛化学,881109,化学制品,20.27,20.6,-2.61,1479600.0,29859975.0,-1.5582
2026-07-30,301213,观想科技,881276,军工电子,38.85,38.53,-3.84,1656037.0,62927938.0,-2.6385
2026-07-30,301215,中汽股份,881128,汽车服务及其他,5.24,5.23,0.76,11398706.0,60152257.0,-0.0643
2026-07-30,301216,万凯新材,881265,塑料制品,16.01,16.01,-3.44,12817364.0,200316990.0,-2.0183
2026-07-30,301217,铜冠铜箔,881281,电池,86.96,86.95,-8.57,33368356.0,2716120900.0,-15.3764
2026-07-30,301218,华是科技,881271,IT服务,38.9,38.58,-8.28,7656952.0,281936740.0,-0.4641
2026-07-30,301219,腾远钴业,881267,能源金属,44.83,44.6,-0.27,7170443.0,320522090.0,-2.9904
2026-07-30,301220,亚香股份,881109,化学制品,26.53,26.52,-1.73,1289753.0,34111276.0,-2.0842
2026-07-30,301221,光庭信息,881272,软件开发,25.71,25.41,-1.56,1693047.0,43439639.0,-1.3209
2026-07-30,301222,浙江恒威,881281,电池,22.89,22.68,-6.07,2215240.0,48740008.0,-2.3841
2026-07-30,301223,中荣股份,881138,包装印刷,16.02,16.06,-0.44,730545.0,11646338.9,-0.181
2026-07-30,301225,恒勃股份,881126,汽车零部件,49.21,49.1,-9.02,4155464.0,190101970.0,-4.1614
2026-07-30,301226,祥明智能,881117,通用设备,28.0,27.99,-5.36,2623682.0,72054207.0,-1.8046
2026-07-30,301227,森鹰窗业,881139,家居用品,17.14,16.98,-1.58,2064328.0,34781148.0,-2.1928
2026-07-30,301228,实朴检测,881179,其他社会服务,61.12,62.0,2.59,3457400.0,215496290.0,-3.202
2026-07-30,301229,纽泰格,881126,汽车零部件,11.14,11.31,-0.27,3030292.0,33887820.0,-0.64
2026-07-30,301230,泓博医药,881175,医疗服务,24.11,24.04,-6.47,10097986.0,235388880.0,-1.2053
2026-07-30,301231,荣信文化,881164,文化传媒,23.78,23.7,-7.44,5745269.0,132760960.0,-1.5666
2026-07-30,301232,飞沃科技,881280,风电设备,99.9,99.66,-8.87,3902311.0,368851130.0,-13.2508
2026-07-30,301233,盛帮股份,881126,汽车零部件,30.52,30.52,-3.54,1029178.0,31042161.0,-2.2003
2026-07-30,301234,五洲医疗,881144,医疗器械,67.89,67.32,1.93,7028636.0,479703030.0,7.9876
2026-07-30,301235,华康洁净,881175,医疗服务,35.63,35.7,-7.16,7700963.0,262484440.0,-7.8167
2026-07-30,301236,软通动力,881271,IT服务,35.39,35.0,-1.36,16343133.0,578152890.0,-1.3101
2026-07-30,301237,和顺科技,881265,塑料制品,48.06,47.5,-3.54,2322100.0,108319009.0,-5.9377
2026-07-30,301238,瑞泰新材,881281,电池,15.9,15.74,-0.38,12198874.0,193552620.0,-1.6876
2026-07-30,301239,普瑞眼科,881175,医疗服务,32.38,32.07,-0.77,2011500.0,65428102.0,-0.3931
2026-07-30,301246,宏源药业,881140,化学制药,19.2,19.03,-2.5,7908975.0,149717540.0,-2.1947
2026-07-30,301248,杰创智能,881271,IT服务,52.57,52.0,-7.74,5786150.0,288909010.0,-6.7066
2026-07-30,301251,威尔高,881270,元件,29.26,28.89,-8.99,6834874.0,188344220.0,-5.8024
2026-07-30,301252,同星科技,881117,通用设备,27.25,27.19,-2.35,3218047.0,87420631.0,-3.2272
2026-07-30,301255,通力科技,881117,通用设备,18.92,18.48,-1.96,1278100.0,24001047.0,-1.2618
2026-07-30,301256,华融化学,881108,化学原料,9.39,9.31,-2.02,4573910.0,42642719.0,-0.7374
2026-07-30,301257,普蕊斯,881175,医疗服务,41.21,40.75,-9.05,6457079.0,252632640.0,-1.3141
2026-07-30,301258,富士莱,881140,化学制药,24.94,24.0,-7.74,3376274.0,79755486.0,-0.4277
2026-07-30,301259,艾布鲁,881181,环境治理,20.35,20.7,3.73,9123535.0,191465730.0,-1.3821
2026-07-30,301260,格力博,881118,专用设备,12.7,12.65,-1.57,1720217.0,21773660.0,-0.6138
2026-07-30,301261,恒工精密,881117,通用设备,51.33,51.02,-4.93,2189005.0,108968192.0,-4.9575
2026-07-30,301262,海看股份,881164,文化传媒,19.9,19.64,1.01,13691767.0,278115570.0,-0.1
2026-07-30,301263,泰恩康,881140,化学制药,19.89,19.8,-2.82,3845225.0,75497092.0,-0.259
2026-07-30,301265,华新科技,881181,环境治理,17.84,17.96,-5.77,6964681.0,119166923.0,-2.3944
2026-07-30,301266,宇邦新材,881279,光伏设备,19.61,19.63,-0.61,2944382.0,57814471.0,-1.2111
2026-07-30,301267,华厦眼科,881175,医疗服务,16.15,16.02,2.66,5358657.0,87933912.0,0.1071
2026-07-30,301268,铭利达,881117,通用设备,12.7,12.7,-0.47,3612195.0,45820774.0,-0.828
2026-07-30,301269,华大九天,881272,软件开发,90.0,89.01,-5.01,8197139.0,713474100.0,-5.4248
2026-07-30,301270,汉仪股份,881272,软件开发,30.65,30.6,-1.57,3967300.0,121217392.0,0.3167
2026-07-30,301272,英华特,881117,通用设备,30.93,30.93,-1.71,776103.0,23840709.0,-1.4708
2026-07-30,301273,瑞晨环保,881117,通用设备,38.91,39.25,-5.04,3910474.0,144368470.0,2.0274
2026-07-30,301275,汉朔科技,,,42.54,42.54,0.47,6541653.0,281712340.0,-0.4282
2026-07-30,301276,嘉曼服饰,881136,服装家纺,18.01,18.0,-2.28,2206940.0,39246934.0,-1.8177
2026-07-30,301277,新天地,881140,化学制药,9.8,9.75,-3.06,4971062.0,48147439.0,-0.017
2026-07-30,301278,快可电子,881279,光伏设备,25.7,25.65,1.36,1717027.0,44654262.0,-1.3974
2026-07-30,301279,金道科技,881268,工程机械,16.63,16.51,-4.03,2180944.0,35511826.0,-1.9322
2026-07-30,301280,珠城科技,881131,白色家电,37.7,36.7,-7.0,2735298.0,99095295.0,-2.9599
2026-07-30,301281,科源制药,881140,化学制药,32.55,32.0,-4.64,3493131.0,111481107.0,-4.037
2026-07-30,301282,金禄电子,881270,元件,22.48,22.01,-7.3,8155092.0,173505080.0,-1.6858
2026-07-30,301283,聚胶股份,881109,化学制品,24.52,24.32,-0.69,1374195.0,33629050.0,-0.5432
2026-07-30,301285,鸿日达,881124,消费电子,68.37,67.78,-10.93,3640948.0,229711550.0,-11.3247
2026-07-30,301286,侨源股份,881109,化学制品,36.92,36.56,-5.9,1813100.0,64016134.0,-5.3234
2026-07-30,301287,康力源,881139,家居用品,32.44,32.44,-0.55,552700.0,18022180.0,-0.7271
2026-07-30,301288,清研环境,881284,环保设备,14.97,14.97,-2.47,1302465.0,19491508.0,-0.8722
2026-07-30,301289,国缆检测,881179,其他社会服务,41.8,41.6,-1.63,567600.0,23629012.0,-1.8526
2026-07-30,301290,东星医疗,881144,医疗器械,25.59,25.58,-4.18,2719000.0,67553430.0,-1.0032
2026-07-30,301291,明阳电气,881278,电网设备,38.98,38.68,-2.95,6766952.0,260090480.0,-0.74
2026-07-30,301292,海科新源,881281,电池,68.0,66.01,-1.65,16464469.0,1097324640.0,-1.9748
2026-07-30,301293,三博脑科,881175,医疗服务,54.56,53.5,-2.99,14774768.0,794390420.0,0.4351
2026-07-30,301295,美硕科技,881278,电网设备,39.16,39.99,-9.88,3820237.0,139690710.0,-2.2928
2026-07-30,301296,新巨丰,881138,包装印刷,6.19,6.19,-0.65,3877700.0,24033239.0,-0.1043
2026-07-30,301297,富乐德,881121,半导体,30.17,29.78,-5.27,18597499.0,542004180.0,-5.2804
2026-07-30,301298,东利机械,881126,汽车零部件,11.31,11.36,0.0,1822300.0,20625530.0,-0.4414
2026-07-30,301299,卓创资讯,881164,文化传媒,41.21,41.21,0.49,1113300.0,46573058.0,-2.058
2026-07-30,301300,远翔新材,881266,橡胶制品,28.11,28.11,-1.17,738406.0,20695767.0,-1.5072
2026-07-30,301301,川宁生物,881140,化学制药,8.58,8.56,0.93,11133538.0,96315452.0,-0.001
2026-07-30,301302,华如科技,881276,军工电子,20.88,20.64,-3.64,4819497.0,98459895.0,-1.6136
2026-07-30,301303,真兰仪表,881117,通用设备,13.49,13.4,-3.56,3631521.0,47838599.0,-0.7232
2026-07-30,301305,朗坤科技,881181,环境治理,20.68,20.7,1.79,7453694.0,157845980.0,-1.8978
2026-07-30,301306,西测测试,881179,其他社会服务,81.5,81.51,-6.67,2888729.0,226470010.0,-18.8761
2026-07-30,301307,美利信,881129,通信设备,49.71,49.33,-12.69,11857419.0,539798010.0,-5.1732
2026-07-30,301308,江波龙,881121,半导体,329.63,325.02,2.78,26830228.0,8974825200.0,-65.9138
2026-07-30,301309,万得凯,881117,通用设备,28.86,29.0,-1.0,1135300.0,32845194.0,-0.9695
2026-07-30,301310,鑫宏业,881126,汽车零部件,58.5,58.5,-8.31,7042188.0,388678790.0,2.4241
2026-07-30,301311,昆船智能,881117,通用设备,13.4,13.27,-0.9,3005800.0,40311170.0,-0.2072
2026-07-30,301312,智立方,881171,自动化设备,59.01,58.55,-11.02,5120097.0,278454360.0,-10.6805
2026-07-30,301313,凡拓数创,881164,文化传媒,30.68,30.64,-6.26,6431100.0,189957310.0,-4.9664
2026-07-30,301314,科瑞思,881129,通信设备,35.78,35.6,-4.39,868300.0,30241922.0,-3.5294
2026-07-30,301315,威士顿,881272,软件开发,35.73,35.6,-0.22,1417113.0,51173992.0,-1.4888
2026-07-30,301316,慧博云通,881271,IT服务,34.86,34.49,-4.99,10913641.0,368667850.0,-2.0554
2026-07-30,301317,鑫磊股份,881117,通用设备,42.69,42.69,-11.01,4707740.0,186198760.0,-5.0281
2026-07-30,301318,维海德,881130,计算机设备,19.16,19.15,-2.35,1240400.0,23578472.0,-0.56
2026-07-30,301319,唯特偶,881172,电子化学品,88.55,88.01,-10.3,10752867.0,880667990.0,-14.9791
2026-07-30,301320,豪江智能,881171,自动化设备,11.93,11.9,-1.51,2073700.0,24609397.0,-0.5598
2026-07-30,301321,翰博高新,881122,光学光电子,32.2,31.25,-9.41,8757403.0,262805770.0,-1.886
2026-07-30,301322,绿通科技,881128,汽车服务及其他,32.09,31.78,-9.01,4124390.0,123584198.0,-5.2797
2026-07-30,301323,新莱福,881114,金属新材料,70.8,70.07,-3.73,2031200.0,139585200.0,-3.1756
2026-07-30,301325,曼恩斯特,881281,电池,29.06,29.09,-0.86,1687000.0,48975785.0,-2.2727
2026-07-30,301326,捷邦科技,881124,消费电子,79.11,78.47,-7.72,2064637.0,154803970.0,-16.4803
2026-07-30,301327,华宝新能,881281,电池,45.02,44.78,-0.58,1257038.0,56878588.0,-1.5628
2026-07-30,301328,维峰电子,881123,其他电子,50.6,50.2,-13.48,4568399.0,207855670.0,-3.6709
2026-07-30,301329,信音电子,881124,消费电子,18.04,17.85,-1.94,3469700.0,61702325.0,-1.7215
2026-07-30,301330,熵基科技,881130,计算机设备,22.54,22.25,-0.18,2797028.0,63215551.0,-0.9814
2026-07-30,301331,恩威医药,881141,中药,20.16,19.87,-4.02,3128417.0,61400779.0,-0.8446
2026-07-30,301332,德尔玛,881173,小家电,7.8,7.72,0.26,2030461.0,15896134.0,-0.1088
2026-07-30,301333,诺思格,881175,医疗服务,48.34,47.89,-5.52,2647534.0,122884505.0,-0.8931
2026-07-30,301335,天元宠物,881139,家居用品,20.55,20.56,2.73,3412734.0,72487845.0,-0.1425
2026-07-30,301336,趣睡科技,881139,家居用品,37.21,37.68,-1.64,1250910.0,46512232.0,-0.7615
2026-07-30,301337,亚华电子,881272,软件开发,22.46,22.35,-2.8,1721424.0,38040467.0,-1.4009
2026-07-30,301338,凯格精机,881118,专用设备,84.17,83.99,-11.74,7083242.0,543872660.0,-17.543
2026-07-30,301339,通行宝,881130,计算机设备,10.9,10.88,1.38,6642631.0,73421812.0,-0.0041
2026-07-30,301345,涛涛车业,881128,汽车服务及其他,242.3,238.0,-6.6,1875349.0,424389590.0,2.199
2026-07-30,301348,蓝箭电子,881121,半导体,18.15,17.91,-4.3,9473370.0,167300790.0,-2.6371
2026-07-30,301349,信德新材,881281,电池,38.5,37.89,-7.74,5432896.0,203103040.0,-5.7621
2026-07-30,301353,普莱得,881117,通用设备,15.92,15.81,-1.63,1329645.0,21106629.0,-0.698
2026-07-30,301355,南王科技,881138,包装印刷,9.26,9.22,-0.86,3250800.0,30255127.0,-0.3288
2026-07-30,301356,天振股份,881139,家居用品,17.7,17.75,-7.51,4645106.0,79768422.0,-2.1757
2026-07-30,301357,北方长龙,881166,军工装备,92.35,89.0,6.44,9210287.0,878831570.0,2.5006
2026-07-30,301358,湖南裕能,881281,电池,64.6,64.3,-0.65,15865547.0,1025238500.0,-3.1844
2026-07-30,301359,东南电子,881123,其他电子,15.12,15.01,-1.72,1637814.0,24456962.0,-0.8054
2026-07-30,301360,荣旗科技,881171,自动化设备,45.65,45.95,-4.73,3054146.0,136141040.0,-6.5876
2026-07-30,301361,众智科技,881278,电网设备,28.04,28.06,-2.5,1319500.0,36620514.0,-1.3276
2026-07-30,301362,民爆光电,881122,光学光电子,110.77,111.0,-7.54,4593680.0,482009400.0,-17.0255
2026-07-30,301363,美好医疗,881144,医疗器械,16.14,16.0,-5.7,19222166.0,301002480.0,-0.9685
2026-07-30,301365,矩阵股份,881116,建筑装饰,35.31,35.13,-9.32,3054300.0,101293178.0,-0.083
2026-07-30,301366,一博科技,881270,元件,37.77,37.69,-3.07,6284222.0,234214610.0,-4.0385
2026-07-30,301367,瑞迈特,881144,医疗器械,44.12,43.68,-0.77,2575761.0,113605820.0,0.8079
2026-07-30,301368,丰立智能,881117,通用设备,37.81,37.49,-1.22,2092777.0,78978286.0,-1.9185
2026-07-30,301369,联动科技,881121,半导体,122.46,121.63,-11.64,3601544.0,408321850.0,-22.4276
2026-07-30,301370,国科恒泰,881143,医药商业,8.55,8.52,0.47,3443900.0,29673603.0,-0.069
2026-07-30,301371,敷尔佳,881182,美容护理,25.48,25.4,0.16,2475471.0,63494243.0,-0.6702
2026-07-30,301372,科净源,881181,环境治理,27.48,27.75,-6.37,1510500.0,40062592.0,-1.7189
2026-07-30,301373,凌玮科技,881109,化学制品,79.02,79.85,-10.6,5417165.0,395308500.0,-17.4407
2026-07-30,301376,致欧科技,881139,家居用品,19.5,19.47,-5.64,4079452.0,76159251.0,0.2719
2026-07-30,301377,鼎泰高科,881117,通用设备,361.28,357.45,-7.83,4929506.0,1689451900.0,-31.3459
2026-07-30,301378,通达海,881272,软件开发,22.96,22.88,2.96,6029635.0,145474150.0,-0.9329
2026-07-30,301379,天山电子,881122,光学光电子,19.94,19.6,-8.83,23349638.0,438136080.0,-2.1004
2026-07-30,301380,挖金客,881162,通信服务,30.08,30.34,-2.93,2505640.0,74289569.0,0.1826
2026-07-30,301381,赛维时代,881177,互联网电商,23.27,23.3,-2.84,23433241.0,549115310.0,1.0283
2026-07-30,301382,蜂助手,881162,通信服务,34.44,33.87,-8.39,11414018.0,372585560.0,-2.2577
2026-07-30,301383,天键股份,881124,消费电子,21.05,20.8,-2.85,1705099.0,35586149.0,-1.3879
2026-07-30,301386,未来电器,881278,电网设备,19.07,19.05,-1.68,1173900.0,22228705.0,-0.6897
2026-07-30,301387,光大同创,881124,消费电子,49.35,49.09,-6.81,2831912.0,131998315.0,-10.8173
2026-07-30,301388,欣灵电气,881278,电网设备,21.86,21.74,-2.56,1205600.0,26071176.0,-1.0425
2026-07-30,301389,隆扬电子,881124,消费电子,45.56,45.83,-8.3,7215078.0,309356380.0,-9.7324
2026-07-30,301390,经纬股份,881116,建筑装饰,28.26,28.7,0.28,1456500.0,42139795.0,-1.1105
2026-07-30,301391,卡莱特,881130,计算机设备,44.59,44.43,-3.27,1485600.0,65030117.0,-4.4565
2026-07-30,301392,汇成真空,,,136.5,135.24,-13.33,6510112.0,811191570.0,-22.0885
2026-07-30,301393,昊帆生物,881142,生物制品,56.75,56.73,-9.6,3318375.0,176967700.0,-1.0027
2026-07-30,301395,仁信新材,881265,塑料制品,8.93,8.87,-2.24,3541548.0,31656764.0,-0.9281
2026-07-30,301396,宏景科技,881271,IT服务,149.0,147.67,-12.66,16302076.0,2205856200.0,-24.8121
2026-07-30,301397,溯联股份,881126,汽车零部件,25.85,25.63,-5.88,3702708.0,92015269.0,-0.1234
2026-07-30,301398,星源卓镁,881126,汽车零部件,32.44,31.91,-2.5,1453255.0,46704263.0,-1.8613
2026-07-30,301399,英特科技,881117,通用设备,15.01,14.94,-3.4,1478151.0,21798788.0,-0.7892
2026-07-30,301408,华人健康,881143,医药商业,13.65,13.57,-2.12,12613303.0,171826340.0,-0.5922
2026-07-30,301413,安培龙,881117,通用设备,55.58,55.0,-5.45,3701659.0,198220690.0,-6.1205
2026-07-30,301418,协昌科技,881171,自动化设备,33.26,33.13,-1.86,1985600.0,65384848.0,-3.8757
2026-07-30,301419,阿莱德,881129,通信设备,27.17,27.08,-6.15,3307151.0,86049418.0,-4.0275
2026-07-30,301421,波长光电,881122,光学光电子,75.3,70.41,-11.45,12075102.0,855499710.0,-7.443
2026-07-30,301428,世纪恒通,881162,通信服务,26.64,26.55,-2.06,3075925.0,81229059.0,-2.2055
2026-07-30,301429,森泰股份,881115,建筑材料,15.55,15.4,-0.32,1446200.0,22623282.0,-0.565
2026-07-30,301439,泓淋电力,881278,电网设备,14.75,14.51,-1.36,12719633.0,186674430.0,-0.5251
2026-07-30,301446,福事特,881268,工程机械,33.94,33.73,-2.92,1052342.0,35345815.0,-1.7596
2026-07-30,301448,开创电气,881117,通用设备,39.8,39.59,-4.95,1727080.0,66796921.0,-0.5628
2026-07-30,301449,天溯计量,,,32.57,32.1,19.99,4907909.0,180993300.0,-1.5766
2026-07-30,301456,盘古智能,881280,风电设备,21.74,21.86,-1.43,1164895.0,25243142.0,-0.9725
2026-07-30,301458,钧崴电子,,,34.31,34.15,-5.89,6640171.0,220007200.0,-5.0354
2026-07-30,301459,丰茂股份,881126,汽车零部件,30.77,30.45,-0.55,701930.0,21408353.0,-1.0876
2026-07-30,301468,博盈特焊,881118,专用设备,27.92,27.89,-4.87,5147159.0,139200410.0,-4.2226
2026-07-30,301469,恒达新材,881137,造纸,24.74,24.77,-1.29,1396300.0,34547591.0,-1.4298
2026-07-30,301479,弘景光电,,,45.51,45.11,-4.81,1714208.0,75293730.0,-5.0147
2026-07-30,301486,致尚科技,881129,通信设备,132.23,130.99,-10.95,5956680.0,724638720.0,-22.7851
2026-07-30,301487,盟固利,881281,电池,16.1,16.0,-0.93,12296237.0,196732020.0,-1.2886
2026-07-30,301488,豪恩汽电,881126,汽车零部件,97.38,96.7,-3.36,1328317.0,127968619.0,-9.7751
2026-07-30,301489,思泉新材,881172,电子化学品,95.3,94.95,-9.74,7059566.0,626947400.0,-17.26
2026-07-30,301491,汉桑科技,,,37.84,37.76,1.48,881719.0,33761318.0,-1.0682
2026-07-30,301498,乖宝宠物,881103,农产品加工,41.2,40.98,6.19,14990577.0,658173780.0,-0.0216
2026-07-30,301499,维科精密,881126,汽车零部件,22.56,22.49,-4.65,2584880.0,56800850.0,-2.6682
2026-07-30,301500,飞南资源,881181,环境治理,21.0,21.07,-2.19,8918214.0,187136560.0,-1.6718
2026-07-30,301501,恒鑫生活,,,27.9,27.91,-0.75,1507650.0,42172762.0,-0.0977
2026-07-30,301502,华阳智能,881277,电机,47.63,47.83,-6.91,1083952.0,49770459.0,-7.533
2026-07-30,301503,智迪科技,881130,计算机设备,20.24,20.24,-0.54,901070.0,18222465.0,-0.5862
2026-07-30,301505,苏州规划,881116,建筑装饰,14.93,15.01,-1.27,2657951.0,39592287.0,-0.741
2026-07-30,301507,民生健康,881140,化学制药,12.0,11.95,-0.75,2662184.0,32005379.0,-0.1857
2026-07-30,301508,中机认检,881179,其他社会服务,23.19,23.05,0.47,1335241.0,31208450.0,-0.4141
2026-07-30,301509,金凯生科,881175,医疗服务,27.32,27.3,-4.14,2698912.0,72231381.0,-0.679
2026-07-30,301510,固高科技,881171,自动化设备,24.85,24.66,-2.66,7454000.0,181449680.0,-2.5282
2026-07-30,301511,德福科技,881281,电池,70.32,70.01,-9.1,28161233.0,1844483700.0,-16.6144
2026-07-30,301512,智信精密,881171,自动化设备,27.73,27.44,-3.86,1992390.0,54732395.0,-2.0621
2026-07-30,301513,尚水智能,,,47.33,46.94,-1.33,1239838.0,58388290.0,-4.6597
2026-07-30,301515,港通医疗,881144,医疗器械,16.97,16.88,0.0,1626000.0,27633390.0,-0.6771
2026-07-30,301516,中远通,881282,其他电源设备,15.76,15.75,-8.44,8013105.0,119709756.0,-0.3891
